values,freq,unit,sex,age,geo,time
10052.0,A,NR,M,Y45,BE23,2001
10182.0,A,NR,M,Y45,BE23,2002
10401.0,A,NR,M,Y45,BE23,2003
10746.0,A,NR,M,Y45,BE23,2004
10757.0,A,NR,M,Y45,BE23,2005
10637.0,A,NR,M,Y45,BE23,2006
11047.0,A,NR,M,Y45,BE23,2007
11111.0,A,NR,M,Y45,BE23,2008
11418.0,A,NR,M,Y45,BE23,2009
11613.0,A,NR,M,Y45,BE23,2010
11213.0,A,NR,M,Y45,BE23,2011
10964.0,A,NR,M,Y45,BE23,2012
10865.0,A,NR,M,Y45,BE23,2013
10750.0,A,NR,M,Y45,BE23,2014
10599.0,A,NR,M,Y45,BE23,2015
10867.0,A,NR,M,Y45,BE23,2016
10693.0,A,NR,M,Y45,BE23,2017
10495.0,A,NR,M,Y45,BE23,2018
10011.0,A,NR,M,Y45,BE23,2019
9942.0,A,NR,M,Y45,BE23,2020
9789.0,A,NR,M,Y45,BE23,2021
10056.0,A,NR,M,Y45,BE23,2022
10028.0,A,NR,M,Y45,BE23,2023
10513.0,A,NR,M,Y45,BE23,2024
10711.0,A,NR,M,Y45,BE23,2025
8458.0,A,NR,M,Y46,BE23,1990
8638.0,A,NR,M,Y46,BE23,1991
8668.0,A,NR,M,Y46,BE23,1992
10124.0,A,NR,M,Y46,BE23,1993
9574.0,A,NR,M,Y46,BE23,1994
9468.0,A,NR,M,Y46,BE23,1995
9560.0,A,NR,M,Y46,BE23,1996
9411.0,A,NR,M,Y46,BE23,1997
9664.0,A,NR,M,Y46,BE23,1998
9535.0,A,NR,M,Y46,BE23,1999
9625.0,A,NR,M,Y46,BE23,2000
9973.0,A,NR,M,Y46,BE23,2001
10041.0,A,NR,M,Y46,BE23,2002
10142.0,A,NR,M,Y46,BE23,2003
10377.0,A,NR,M,Y46,BE23,2004
10745.0,A,NR,M,Y46,BE23,2005
10752.0,A,NR,M,Y46,BE23,2006
10656.0,A,NR,M,Y46,BE23,2007
11066.0,A,NR,M,Y46,BE23,2008
11139.0,A,NR,M,Y46,BE23,2009
11407.0,A,NR,M,Y46,BE23,2010
11675.0,A,NR,M,Y46,BE23,2011
11206.0,A,NR,M,Y46,BE23,2012
10954.0,A,NR,M,Y46,BE23,2013
10846.0,A,NR,M,Y46,BE23,2014
10724.0,A,NR,M,Y46,BE23,2015
10592.0,A,NR,M,Y46,BE23,2016
10871.0,A,NR,M,Y46,BE23,2017
10714.0,A,NR,M,Y46,BE23,2018
10491.0,A,NR,M,Y46,BE23,2019
10025.0,A,NR,M,Y46,BE23,2020
9979.0,A,NR,M,Y46,BE23,2021
9815.0,A,NR,M,Y46,BE23,2022
10142.0,A,NR,M,Y46,BE23,2023
10052.0,A,NR,M,Y46,BE23,2024
10518.0,A,NR,M,Y46,BE23,2025
7200.0,A,NR,M,Y47,BE23,1990
8461.0,A,NR,M,Y47,BE23,1991
8604.0,A,NR,M,Y47,BE23,1992
8635.0,A,NR,M,Y47,BE23,1993
10106.0,A,NR,M,Y47,BE23,1994
9546.0,A,NR,M,Y47,BE23,1995
9433.0,A,NR,M,Y47,BE23,1996
9527.0,A,NR,M,Y47,BE23,1997
9379.0,A,NR,M,Y47,BE23,1998
9628.0,A,NR,M,Y47,BE23,1999
9522.0,A,NR,M,Y47,BE23,2000
9589.0,A,NR,M,Y47,BE23,2001
9938.0,A,NR,M,Y47,BE23,2002
10004.0,A,NR,M,Y47,BE23,2003
10129.0,A,NR,M,Y47,BE23,2004
10358.0,A,NR,M,Y47,BE23,2005
10771.0,A,NR,M,Y47,BE23,2006
10729.0,A,NR,M,Y47,BE23,2007
10666.0,A,NR,M,Y47,BE23,2008
11102.0,A,NR,M,Y47,BE23,2009
11178.0,A,NR,M,Y47,BE23,2010
11456.0,A,NR,M,Y47,BE23,2011
11660.0,A,NR,M,Y47,BE23,2012
11182.0,A,NR,M,Y47,BE23,2013
10931.0,A,NR,M,Y47,BE23,2014
10851.0,A,NR,M,Y47,BE23,2015
10754.0,A,NR,M,Y47,BE23,2016
10612.0,A,NR,M,Y47,BE23,2017
10881.0,A,NR,M,Y47,BE23,2018
10736.0,A,NR,M,Y47,BE23,2019
10491.0,A,NR,M,Y47,BE23,2020
10061.0,A,NR,M,Y47,BE23,2021
10017.0,A,NR,M,Y47,BE23,2022
9875.0,A,NR,M,Y47,BE23,2023
10169.0,A,NR,M,Y47,BE23,2024
10113.0,A,NR,M,Y47,BE23,2025
6212.0,A,NR,M,Y48,BE23,1990
7183.0,A,NR,M,Y48,BE23,1991
8437.0,A,NR,M,Y48,BE23,1992
8572.0,A,NR,M,Y48,BE23,1993
8613.0,A,NR,M,Y48,BE23,1994
10053.0,A,NR,M,Y48,BE23,1995
9501.0,A,NR,M,Y48,BE23,1996
9393.0,A,NR,M,Y48,BE23,1997
9469.0,A,NR,M,Y48,BE23,1998
9344.0,A,NR,M,Y48,BE23,1999
9597.0,A,NR,M,Y48,BE23,2000
9499.0,A,NR,M,Y48,BE23,2001
9549.0,A,NR,M,Y48,BE23,2002
9900.0,A,NR,M,Y48,BE23,2003
9968.0,A,NR,M,Y48,BE23,2004
10086.0,A,NR,M,Y48,BE23,2005
10359.0,A,NR,M,Y48,BE23,2006
10731.0,A,NR,M,Y48,BE23,2007
10728.0,A,NR,M,Y48,BE23,2008
10666.0,A,NR,M,Y48,BE23,2009
11099.0,A,NR,M,Y48,BE23,2010
11229.0,A,NR,M,Y48,BE23,2011
11439.0,A,NR,M,Y48,BE23,2012
11669.0,A,NR,M,Y48,BE23,2013
11162.0,A,NR,M,Y48,BE23,2014
10913.0,A,NR,M,Y48,BE23,2015
10866.0,A,NR,M,Y48,BE23,2016
10757.0,A,NR,M,Y48,BE23,2017
10645.0,A,NR,M,Y48,BE23,2018
10929.0,A,NR,M,Y48,BE23,2019
10729.0,A,NR,M,Y48,BE23,2020
10504.0,A,NR,M,Y48,BE23,2021
10095.0,A,NR,M,Y48,BE23,2022
10072.0,A,NR,M,Y48,BE23,2023
9895.0,A,NR,M,Y48,BE23,2024
10187.0,A,NR,M,Y48,BE23,2025
7135.0,A,NR,M,Y49,BE23,1990
6197.0,A,NR,M,Y49,BE23,1991
7157.0,A,NR,M,Y49,BE23,1992
8386.0,A,NR,M,Y49,BE23,1993
8545.0,A,NR,M,Y49,BE23,1994
8564.0,A,NR,M,Y49,BE23,1995
9999.0,A,NR,M,Y49,BE23,1996
9476.0,A,NR,M,Y49,BE23,1997
9343.0,A,NR,M,Y49,BE23,1998
9448.0,A,NR,M,Y49,BE23,1999
9291.0,A,NR,M,Y49,BE23,2000
9595.0,A,NR,M,Y49,BE23,2001
9450.0,A,NR,M,Y49,BE23,2002
9511.0,A,NR,M,Y49,BE23,2003
9874.0,A,NR,M,Y49,BE23,2004
9950.0,A,NR,M,Y49,BE23,2005
10072.0,A,NR,M,Y49,BE23,2006
10346.0,A,NR,M,Y49,BE23,2007
10734.0,A,NR,M,Y49,BE23,2008
10752.0,A,NR,M,Y49,BE23,2009
10682.0,A,NR,M,Y49,BE23,2010
11111.0,A,NR,M,Y49,BE23,2011
11171.0,A,NR,M,Y49,BE23,2012
11375.0,A,NR,M,Y49,BE23,2013
11648.0,A,NR,M,Y49,BE23,2014
11163.0,A,NR,M,Y49,BE23,2015
10900.0,A,NR,M,Y49,BE23,2016
10867.0,A,NR,M,Y49,BE23,2017
10744.0,A,NR,M,Y49,BE23,2018
10649.0,A,NR,M,Y49,BE23,2019
10944.0,A,NR,M,Y49,BE23,2020
10747.0,A,NR,M,Y49,BE23,2021
10505.0,A,NR,M,Y49,BE23,2022
10118.0,A,NR,M,Y49,BE23,2023
10101.0,A,NR,M,Y49,BE23,2024
9926.0,A,NR,M,Y49,BE23,2025
8029.0,A,NR,M,Y50,BE23,1990
7094.0,A,NR,M,Y50,BE23,1991
6173.0,A,NR,M,Y50,BE23,1992
7115.0,A,NR,M,Y50,BE23,1993
8328.0,A,NR,M,Y50,BE23,1994
8492.0,A,NR,M,Y50,BE23,1995
8534.0,A,NR,M,Y50,BE23,1996
9939.0,A,NR,M,Y50,BE23,1997
9431.0,A,NR,M,Y50,BE23,1998
9293.0,A,NR,M,Y50,BE23,1999
9382.0,A,NR,M,Y50,BE23,2000
9232.0,A,NR,M,Y50,BE23,2001
9546.0,A,NR,M,Y50,BE23,2002
9404.0,A,NR,M,Y50,BE23,2003
9463.0,A,NR,M,Y50,BE23,2004
9829.0,A,NR,M,Y50,BE23,2005
9920.0,A,NR,M,Y50,BE23,2006
10082.0,A,NR,M,Y50,BE23,2007
10321.0,A,NR,M,Y50,BE23,2008
10713.0,A,NR,M,Y50,BE23,2009
10729.0,A,NR,M,Y50,BE23,2010
10686.0,A,NR,M,Y50,BE23,2011
11049.0,A,NR,M,Y50,BE23,2012
11151.0,A,NR,M,Y50,BE23,2013
11343.0,A,NR,M,Y50,BE23,2014
11601.0,A,NR,M,Y50,BE23,2015
11138.0,A,NR,M,Y50,BE23,2016
10929.0,A,NR,M,Y50,BE23,2017
10857.0,A,NR,M,Y50,BE23,2018
10750.0,A,NR,M,Y50,BE23,2019
10667.0,A,NR,M,Y50,BE23,2020
10942.0,A,NR,M,Y50,BE23,2021
10737.0,A,NR,M,Y50,BE23,2022
10564.0,A,NR,M,Y50,BE23,2023
10182.0,A,NR,M,Y50,BE23,2024
10102.0,A,NR,M,Y50,BE23,2025
8148.0,A,NR,M,Y51,BE23,1990
7983.0,A,NR,M,Y51,BE23,1991
7062.0,A,NR,M,Y51,BE23,1992
6151.0,A,NR,M,Y51,BE23,1993
7082.0,A,NR,M,Y51,BE23,1994
8293.0,A,NR,M,Y51,BE23,1995
8458.0,A,NR,M,Y51,BE23,1996
8472.0,A,NR,M,Y51,BE23,1997
9899.0,A,NR,M,Y51,BE23,1998
9382.0,A,NR,M,Y51,BE23,1999
9262.0,A,NR,M,Y51,BE23,2000
9339.0,A,NR,M,Y51,BE23,2001
9206.0,A,NR,M,Y51,BE23,2002
9511.0,A,NR,M,Y51,BE23,2003
9359.0,A,NR,M,Y51,BE23,2004
9431.0,A,NR,M,Y51,BE23,2005
9792.0,A,NR,M,Y51,BE23,2006
9875.0,A,NR,M,Y51,BE23,2007
10043.0,A,NR,M,Y51,BE23,2008
10301.0,A,NR,M,Y51,BE23,2009
10688.0,A,NR,M,Y51,BE23,2010
10746.0,A,NR,M,Y51,BE23,2011
10656.0,A,NR,M,Y51,BE23,2012
11008.0,A,NR,M,Y51,BE23,2013
11098.0,A,NR,M,Y51,BE23,2014
11368.0,A,NR,M,Y51,BE23,2015
11592.0,A,NR,M,Y51,BE23,2016
11100.0,A,NR,M,Y51,BE23,2017
10910.0,A,NR,M,Y51,BE23,2018
10892.0,A,NR,M,Y51,BE23,2019
10769.0,A,NR,M,Y51,BE23,2020
10650.0,A,NR,M,Y51,BE23,2021
10944.0,A,NR,M,Y51,BE23,2022
10771.0,A,NR,M,Y51,BE23,2023
10581.0,A,NR,M,Y51,BE23,2024
10137.0,A,NR,M,Y51,BE23,2025
8027.0,A,NR,M,Y52,BE23,1990
8105.0,A,NR,M,Y52,BE23,1991
7928.0,A,NR,M,Y52,BE23,1992
7028.0,A,NR,M,Y52,BE23,1993
6107.0,A,NR,M,Y52,BE23,1994
7034.0,A,NR,M,Y52,BE23,1995
8231.0,A,NR,M,Y52,BE23,1996
8390.0,A,NR,M,Y52,BE23,1997
8415.0,A,NR,M,Y52,BE23,1998
9842.0,A,NR,M,Y52,BE23,1999
9320.0,A,NR,M,Y52,BE23,2000
9206.0,A,NR,M,Y52,BE23,2001
9306.0,A,NR,M,Y52,BE23,2002
9158.0,A,NR,M,Y52,BE23,2003
9467.0,A,NR,M,Y52,BE23,2004
9318.0,A,NR,M,Y52,BE23,2005
9408.0,A,NR,M,Y52,BE23,2006
9745.0,A,NR,M,Y52,BE23,2007
9869.0,A,NR,M,Y52,BE23,2008
10001.0,A,NR,M,Y52,BE23,2009
10245.0,A,NR,M,Y52,BE23,2010
10694.0,A,NR,M,Y52,BE23,2011
10714.0,A,NR,M,Y52,BE23,2012
10622.0,A,NR,M,Y52,BE23,2013
10968.0,A,NR,M,Y52,BE23,2014
11055.0,A,NR,M,Y52,BE23,2015
11349.0,A,NR,M,Y52,BE23,2016
11593.0,A,NR,M,Y52,BE23,2017
11078.0,A,NR,M,Y52,BE23,2018
10898.0,A,NR,M,Y52,BE23,2019
10902.0,A,NR,M,Y52,BE23,2020
10762.0,A,NR,M,Y52,BE23,2021
10668.0,A,NR,M,Y52,BE23,2022
11001.0,A,NR,M,Y52,BE23,2023
10769.0,A,NR,M,Y52,BE23,2024
10532.0,A,NR,M,Y52,BE23,2025
7701.0,A,NR,M,Y53,BE23,1990
8003.0,A,NR,M,Y53,BE23,1991
8062.0,A,NR,M,Y53,BE23,1992
7894.0,A,NR,M,Y53,BE23,1993
6972.0,A,NR,M,Y53,BE23,1994
6075.0,A,NR,M,Y53,BE23,1995
6984.0,A,NR,M,Y53,BE23,1996
8189.0,A,NR,M,Y53,BE23,1997
8337.0,A,NR,M,Y53,BE23,1998
8365.0,A,NR,M,Y53,BE23,1999
9767.0,A,NR,M,Y53,BE23,2000
9257.0,A,NR,M,Y53,BE23,2001
9152.0,A,NR,M,Y53,BE23,2002
9259.0,A,NR,M,Y53,BE23,2003
9118.0,A,NR,M,Y53,BE23,2004
9411.0,A,NR,M,Y53,BE23,2005
9276.0,A,NR,M,Y53,BE23,2006
9394.0,A,NR,M,Y53,BE23,2007
9702.0,A,NR,M,Y53,BE23,2008
9834.0,A,NR,M,Y53,BE23,2009
9952.0,A,NR,M,Y53,BE23,2010
10238.0,A,NR,M,Y53,BE23,2011
10671.0,A,NR,M,Y53,BE23,2012
10694.0,A,NR,M,Y53,BE23,2013
10583.0,A,NR,M,Y53,BE23,2014
10944.0,A,NR,M,Y53,BE23,2015
11024.0,A,NR,M,Y53,BE23,2016
11322.0,A,NR,M,Y53,BE23,2017
11540.0,A,NR,M,Y53,BE23,2018
11059.0,A,NR,M,Y53,BE23,2019
10879.0,A,NR,M,Y53,BE23,2020
10881.0,A,NR,M,Y53,BE23,2021
10749.0,A,NR,M,Y53,BE23,2022
10656.0,A,NR,M,Y53,BE23,2023
10995.0,A,NR,M,Y53,BE23,2024
10743.0,A,NR,M,Y53,BE23,2025
7825.0,A,NR,M,Y54,BE23,1990
7657.0,A,NR,M,Y54,BE23,1991
7962.0,A,NR,M,Y54,BE23,1992
8005.0,A,NR,M,Y54,BE23,1993
7839.0,A,NR,M,Y54,BE23,1994
6908.0,A,NR,M,Y54,BE23,1995
6031.0,A,NR,M,Y54,BE23,1996
6935.0,A,NR,M,Y54,BE23,1997
8116.0,A,NR,M,Y54,BE23,1998
8284.0,A,NR,M,Y54,BE23,1999
8320.0,A,NR,M,Y54,BE23,2000
9695.0,A,NR,M,Y54,BE23,2001
9176.0,A,NR,M,Y54,BE23,2002
9110.0,A,NR,M,Y54,BE23,2003
9200.0,A,NR,M,Y54,BE23,2004
9077.0,A,NR,M,Y54,BE23,2005
9386.0,A,NR,M,Y54,BE23,2006
9232.0,A,NR,M,Y54,BE23,2007
9346.0,A,NR,M,Y54,BE23,2008
9632.0,A,NR,M,Y54,BE23,2009
9799.0,A,NR,M,Y54,BE23,2010
9944.0,A,NR,M,Y54,BE23,2011
10174.0,A,NR,M,Y54,BE23,2012
10601.0,A,NR,M,Y54,BE23,2013
10621.0,A,NR,M,Y54,BE23,2014
10531.0,A,NR,M,Y54,BE23,2015
10911.0,A,NR,M,Y54,BE23,2016
10980.0,A,NR,M,Y54,BE23,2017
11301.0,A,NR,M,Y54,BE23,2018
11490.0,A,NR,M,Y54,BE23,2019
11003.0,A,NR,M,Y54,BE23,2020
10846.0,A,NR,M,Y54,BE23,2021
10852.0,A,NR,M,Y54,BE23,2022
10772.0,A,NR,M,Y54,BE23,2023
10626.0,A,NR,M,Y54,BE23,2024
10938.0,A,NR,M,Y54,BE23,2025
7866.0,A,NR,M,Y55,BE23,1990
7780.0,A,NR,M,Y55,BE23,1991
7616.0,A,NR,M,Y55,BE23,1992
7911.0,A,NR,M,Y55,BE23,1993
7944.0,A,NR,M,Y55,BE23,1994
7778.0,A,NR,M,Y55,BE23,1995
6861.0,A,NR,M,Y55,BE23,1996
5990.0,A,NR,M,Y55,BE23,1997
6887.0,A,NR,M,Y55,BE23,1998
8055.0,A,NR,M,Y55,BE23,1999
8197.0,A,NR,M,Y55,BE23,2000
8239.0,A,NR,M,Y55,BE23,2001
9608.0,A,NR,M,Y55,BE23,2002
9108.0,A,NR,M,Y55,BE23,2003
9060.0,A,NR,M,Y55,BE23,2004
9135.0,A,NR,M,Y55,BE23,2005
9037.0,A,NR,M,Y55,BE23,2006
9335.0,A,NR,M,Y55,BE23,2007
9202.0,A,NR,M,Y55,BE23,2008
9299.0,A,NR,M,Y55,BE23,2009
9583.0,A,NR,M,Y55,BE23,2010
9766.0,A,NR,M,Y55,BE23,2011
9898.0,A,NR,M,Y55,BE23,2012
10124.0,A,NR,M,Y55,BE23,2013
10565.0,A,NR,M,Y55,BE23,2014
10563.0,A,NR,M,Y55,BE23,2015
10493.0,A,NR,M,Y55,BE23,2016
10850.0,A,NR,M,Y55,BE23,2017
10946.0,A,NR,M,Y55,BE23,2018
11260.0,A,NR,M,Y55,BE23,2019
11439.0,A,NR,M,Y55,BE23,2020
10985.0,A,NR,M,Y55,BE23,2021
10821.0,A,NR,M,Y55,BE23,2022
10845.0,A,NR,M,Y55,BE23,2023
10735.0,A,NR,M,Y55,BE23,2024
10581.0,A,NR,M,Y55,BE23,2025
7991.0,A,NR,M,Y56,BE23,1990
7798.0,A,NR,M,Y56,BE23,1991
7729.0,A,NR,M,Y56,BE23,1992
7555.0,A,NR,M,Y56,BE23,1993
7862.0,A,NR,M,Y56,BE23,1994
7892.0,A,NR,M,Y56,BE23,1995
7721.0,A,NR,M,Y56,BE23,1996
6797.0,A,NR,M,Y56,BE23,1997
5919.0,A,NR,M,Y56,BE23,1998
6822.0,A,NR,M,Y56,BE23,1999
7969.0,A,NR,M,Y56,BE23,2000
8146.0,A,NR,M,Y56,BE23,2001
8157.0,A,NR,M,Y56,BE23,2002
9515.0,A,NR,M,Y56,BE23,2003
9045.0,A,NR,M,Y56,BE23,2004
8968.0,A,NR,M,Y56,BE23,2005
9063.0,A,NR,M,Y56,BE23,2006
8978.0,A,NR,M,Y56,BE23,2007
9280.0,A,NR,M,Y56,BE23,2008
9140.0,A,NR,M,Y56,BE23,2009
9254.0,A,NR,M,Y56,BE23,2010
9532.0,A,NR,M,Y56,BE23,2011
9693.0,A,NR,M,Y56,BE23,2012
9873.0,A,NR,M,Y56,BE23,2013
10057.0,A,NR,M,Y56,BE23,2014
10504.0,A,NR,M,Y56,BE23,2015
10506.0,A,NR,M,Y56,BE23,2016
10429.0,A,NR,M,Y56,BE23,2017
10783.0,A,NR,M,Y56,BE23,2018
10898.0,A,NR,M,Y56,BE23,2019
11228.0,A,NR,M,Y56,BE23,2020
11378.0,A,NR,M,Y56,BE23,2021
10953.0,A,NR,M,Y56,BE23,2022
10769.0,A,NR,M,Y56,BE23,2023
10794.0,A,NR,M,Y56,BE23,2024
10704.0,A,NR,M,Y56,BE23,2025
8070.0,A,NR,M,Y57,BE23,1990
7922.0,A,NR,M,Y57,BE23,1991
7733.0,A,NR,M,Y57,BE23,1992
7677.0,A,NR,M,Y57,BE23,1993
7485.0,A,NR,M,Y57,BE23,1994
7804.0,A,NR,M,Y57,BE23,1995
7825.0,A,NR,M,Y57,BE23,1996
7647.0,A,NR,M,Y57,BE23,1997
6736.0,A,NR,M,Y57,BE23,1998
5869.0,A,NR,M,Y57,BE23,1999
6765.0,A,NR,M,Y57,BE23,2000
7890.0,A,NR,M,Y57,BE23,2001
8066.0,A,NR,M,Y57,BE23,2002
8076.0,A,NR,M,Y57,BE23,2003
9432.0,A,NR,M,Y57,BE23,2004
8969.0,A,NR,M,Y57,BE23,2005
8897.0,A,NR,M,Y57,BE23,2006
9015.0,A,NR,M,Y57,BE23,2007
8911.0,A,NR,M,Y57,BE23,2008
9210.0,A,NR,M,Y57,BE23,2009
9063.0,A,NR,M,Y57,BE23,2010
9210.0,A,NR,M,Y57,BE23,2011
9472.0,A,NR,M,Y57,BE23,2012
9643.0,A,NR,M,Y57,BE23,2013
9805.0,A,NR,M,Y57,BE23,2014
10005.0,A,NR,M,Y57,BE23,2015
10452.0,A,NR,M,Y57,BE23,2016
10449.0,A,NR,M,Y57,BE23,2017
10367.0,A,NR,M,Y57,BE23,2018
10727.0,A,NR,M,Y57,BE23,2019
10865.0,A,NR,M,Y57,BE23,2020
11175.0,A,NR,M,Y57,BE23,2021
11346.0,A,NR,M,Y57,BE23,2022
10912.0,A,NR,M,Y57,BE23,2023
10708.0,A,NR,M,Y57,BE23,2024
10782.0,A,NR,M,Y57,BE23,2025
8179.0,A,NR,M,Y58,BE23,1990
7999.0,A,NR,M,Y58,BE23,1991
7818.0,A,NR,M,Y58,BE23,1992
7670.0,A,NR,M,Y58,BE23,1993
7605.0,A,NR,M,Y58,BE23,1994
7403.0,A,NR,M,Y58,BE23,1995
7717.0,A,NR,M,Y58,BE23,1996
7779.0,A,NR,M,Y58,BE23,1997
7549.0,A,NR,M,Y58,BE23,1998
6668.0,A,NR,M,Y58,BE23,1999
5784.0,A,NR,M,Y58,BE23,2000
6686.0,A,NR,M,Y58,BE23,2001
7797.0,A,NR,M,Y58,BE23,2002
8000.0,A,NR,M,Y58,BE23,2003
7997.0,A,NR,M,Y58,BE23,2004
9345.0,A,NR,M,Y58,BE23,2005
8881.0,A,NR,M,Y58,BE23,2006
8810.0,A,NR,M,Y58,BE23,2007
8943.0,A,NR,M,Y58,BE23,2008
8826.0,A,NR,M,Y58,BE23,2009
9134.0,A,NR,M,Y58,BE23,2010
9002.0,A,NR,M,Y58,BE23,2011
9128.0,A,NR,M,Y58,BE23,2012
9386.0,A,NR,M,Y58,BE23,2013
9557.0,A,NR,M,Y58,BE23,2014
9758.0,A,NR,M,Y58,BE23,2015
9965.0,A,NR,M,Y58,BE23,2016
10371.0,A,NR,M,Y58,BE23,2017
10368.0,A,NR,M,Y58,BE23,2018
10329.0,A,NR,M,Y58,BE23,2019
10681.0,A,NR,M,Y58,BE23,2020
10827.0,A,NR,M,Y58,BE23,2021
11094.0,A,NR,M,Y58,BE23,2022
11290.0,A,NR,M,Y58,BE23,2023
10877.0,A,NR,M,Y58,BE23,2024
10659.0,A,NR,M,Y58,BE23,2025
7813.0,A,NR,M,Y59,BE23,1990
8104.0,A,NR,M,Y59,BE23,1991
7904.0,A,NR,M,Y59,BE23,1992
7731.0,A,NR,M,Y59,BE23,1993
7612.0,A,NR,M,Y59,BE23,1994
7516.0,A,NR,M,Y59,BE23,1995
7323.0,A,NR,M,Y59,BE23,1996
7652.0,A,NR,M,Y59,BE23,1997
7700.0,A,NR,M,Y59,BE23,1998
7474.0,A,NR,M,Y59,BE23,1999
6580.0,A,NR,M,Y59,BE23,2000
5720.0,A,NR,M,Y59,BE23,2001
6614.0,A,NR,M,Y59,BE23,2002
7728.0,A,NR,M,Y59,BE23,2003
7940.0,A,NR,M,Y59,BE23,2004
7928.0,A,NR,M,Y59,BE23,2005
9237.0,A,NR,M,Y59,BE23,2006
8793.0,A,NR,M,Y59,BE23,2007
8750.0,A,NR,M,Y59,BE23,2008
8836.0,A,NR,M,Y59,BE23,2009
8741.0,A,NR,M,Y59,BE23,2010
9063.0,A,NR,M,Y59,BE23,2011
8924.0,A,NR,M,Y59,BE23,2012
9018.0,A,NR,M,Y59,BE23,2013
9305.0,A,NR,M,Y59,BE23,2014
9495.0,A,NR,M,Y59,BE23,2015
9679.0,A,NR,M,Y59,BE23,2016
9859.0,A,NR,M,Y59,BE23,2017
10297.0,A,NR,M,Y59,BE23,2018
10284.0,A,NR,M,Y59,BE23,2019
10270.0,A,NR,M,Y59,BE23,2020
10586.0,A,NR,M,Y59,BE23,2021
10785.0,A,NR,M,Y59,BE23,2022
11059.0,A,NR,M,Y59,BE23,2023
11233.0,A,NR,M,Y59,BE23,2024
10824.0,A,NR,M,Y59,BE23,2025
7280.0,A,NR,M,Y60,BE23,1990
7722.0,A,NR,M,Y60,BE23,1991
7990.0,A,NR,M,Y60,BE23,1992
7822.0,A,NR,M,Y60,BE23,1993
7641.0,A,NR,M,Y60,BE23,1994
7524.0,A,NR,M,Y60,BE23,1995
7433.0,A,NR,M,Y60,BE23,1996
7247.0,A,NR,M,Y60,BE23,1997
7563.0,A,NR,M,Y60,BE23,1998
7592.0,A,NR,M,Y60,BE23,1999
7410.0,A,NR,M,Y60,BE23,2000
6486.0,A,NR,M,Y60,BE23,2001
5650.0,A,NR,M,Y60,BE23,2002
6532.0,A,NR,M,Y60,BE23,2003
7645.0,A,NR,M,Y60,BE23,2004
7864.0,A,NR,M,Y60,BE23,2005
7834.0,A,NR,M,Y60,BE23,2006
9149.0,A,NR,M,Y60,BE23,2007
8690.0,A,NR,M,Y60,BE23,2008
8623.0,A,NR,M,Y60,BE23,2009
8738.0,A,NR,M,Y60,BE23,2010
8664.0,A,NR,M,Y60,BE23,2011
8941.0,A,NR,M,Y60,BE23,2012
8840.0,A,NR,M,Y60,BE23,2013
8900.0,A,NR,M,Y60,BE23,2014
9207.0,A,NR,M,Y60,BE23,2015
9408.0,A,NR,M,Y60,BE23,2016
9528.0,A,NR,M,Y60,BE23,2017
9779.0,A,NR,M,Y60,BE23,2018
10223.0,A,NR,M,Y60,BE23,2019
10208.0,A,NR,M,Y60,BE23,2020
10169.0,A,NR,M,Y60,BE23,2021
10507.0,A,NR,M,Y60,BE23,2022
10723.0,A,NR,M,Y60,BE23,2023
10985.0,A,NR,M,Y60,BE23,2024
11145.0,A,NR,M,Y60,BE23,2025
7050.0,A,NR,M,Y61,BE23,1990
7149.0,A,NR,M,Y61,BE23,1991
7639.0,A,NR,M,Y61,BE23,1992
7887.0,A,NR,M,Y61,BE23,1993
7715.0,A,NR,M,Y61,BE23,1994
7543.0,A,NR,M,Y61,BE23,1995
7429.0,A,NR,M,Y61,BE23,1996
7345.0,A,NR,M,Y61,BE23,1997
7159.0,A,NR,M,Y61,BE23,1998
7461.0,A,NR,M,Y61,BE23,1999
7492.0,A,NR,M,Y61,BE23,2000
7326.0,A,NR,M,Y61,BE23,2001
6423.0,A,NR,M,Y61,BE23,2002
5594.0,A,NR,M,Y61,BE23,2003
6431.0,A,NR,M,Y61,BE23,2004
7552.0,A,NR,M,Y61,BE23,2005
7772.0,A,NR,M,Y61,BE23,2006
7740.0,A,NR,M,Y61,BE23,2007
9042.0,A,NR,M,Y61,BE23,2008
8600.0,A,NR,M,Y61,BE23,2009
8528.0,A,NR,M,Y61,BE23,2010
8663.0,A,NR,M,Y61,BE23,2011
8543.0,A,NR,M,Y61,BE23,2012
8842.0,A,NR,M,Y61,BE23,2013
8758.0,A,NR,M,Y61,BE23,2014
8818.0,A,NR,M,Y61,BE23,2015
9119.0,A,NR,M,Y61,BE23,2016
9297.0,A,NR,M,Y61,BE23,2017
9420.0,A,NR,M,Y61,BE23,2018
9671.0,A,NR,M,Y61,BE23,2019
10116.0,A,NR,M,Y61,BE23,2020
10099.0,A,NR,M,Y61,BE23,2021
10094.0,A,NR,M,Y61,BE23,2022
10443.0,A,NR,M,Y61,BE23,2023
10663.0,A,NR,M,Y61,BE23,2024
10898.0,A,NR,M,Y61,BE23,2025
6721.0,A,NR,M,Y62,BE23,1990
6960.0,A,NR,M,Y62,BE23,1991
7036.0,A,NR,M,Y62,BE23,1992
7514.0,A,NR,M,Y62,BE23,1993
7754.0,A,NR,M,Y62,BE23,1994
7624.0,A,NR,M,Y62,BE23,1995
