BXL,ANT,LIM,OVL,VlB,WVl,BWA,HAI,LIE,LUX,NAM
86.40078207987474,88.17702694278533,87.92601302810226,87.92464806617015,88.70762750158569,88.6795373772467,88.87177747440496,84.50619212526314,84.94548214370624,86.64532207182451,85.9326020549323
86.57066175087816,88.36487673721366,88.10435626626244,88.1163872242132,88.89662544925048,88.88669422179532,89.07826560911039,84.69301956837542,85.12066910968383,86.85084739681685,86.13171832564312
86.7402749118743,88.55240465310463,88.28227718686311,88.30786787414499,89.08524935719117,89.09373426754404,89.28463606178185,84.88033616412473,85.29604988396206,87.05656959492958,86.3311099501586
86.90962845199648,88.7396150857665,88.45978246165727,88.49909272151208,89.2735035492027,89.30065136925975,89.49088411845182,85.06813965288475,85.47162859526473,87.26248136250805,86.53077250322006
87.07872887823437,88.92651185464291,88.63687838483504,88.69006384276756,89.46139174933587,89.50743827544346,89.6970038443827,85.2564265671553,85.64740873674636,87.46857412370703,86.73070036212157
87.24758230940418,89.11309819086465,88.8135708655195,88.88078267022627,89.64891707009807,89.71408661689122,89.90298807566504,85.44519220969075,85.82339314587199,87.67483801838252,86.93088668884904
87.4161944699885,89.29937672512771,88.98986542006658,89.07124997767609,89.83608200104385,89.9205868983732,90.10882841390779,85.63443063465195,85.99958398472074,87.88126189367142,87.13132341534785
87.58457068388681,89.48534947600479,89.16576716422176,89.26146586676632,90.02288839786908,90.12692849357688,90.31451522417669,85.82413463196123,86.17598272084885,88.08783329939317,87.33200123208678
87.7527158681211,89.6710178387954,89.34128080518832,89.45142975429543,90.20933747211527,90.33309964343353,90.52003763631426,86.01429571502051,86.35259010884684,88.29453848738356,87.53290958006153
87.92063452654119,89.85638257502033,89.51641063366428,89.64114036051534,90.39542978159524,90.53908745792695,90.72538354974975,86.20490411192608,86.5294061727235,88.50136241484157,87.73403664636035
